episode_id,scenario_id,model_name,raw_action,normalized_action,matched_expected,violation_type,annotator_judgment,annotator_reasoning
dka_hypokalemia_trap_oss120b_r0,dka_hypokalemia_trap,oss-120b,start_iv_fluid_normal_saline,start_iv_fluid_normal_saline,NONE,timing,,
dka_moderate_basic_oss120b_r0,dka_moderate_basic,oss-120b,monitor_urine_output,monitor_urine_output,NONE,,,
dka_moderate_basic_oss120b_r0,dka_moderate_basic,oss-120b,order_lab_blood_gas,order_lab_blood_gas,NONE,,,
dka_moderate_basic_oss120b_r0,dka_moderate_basic,oss-120b,order_lab_cbc,order_lab_cbc,NONE,,,
dka_moderate_basic_oss120b_r0,dka_moderate_basic,oss-120b,order_lab_glucose,order_lab_glucose,order_lab_glucose,,,
dka_moderate_basic_qwen27b_r0,dka_moderate_basic,Qwen3.5-27B,order_lab_ketones,order_lab_ketones,order_lab_ketones,,,
dka_moderate_basic_oss120b_r0,dka_moderate_basic,oss-120b,order_lab_lactate,order_lab_lactate,NONE,,,
dka_moderate_basic_oss120b_r0,dka_moderate_basic,oss-120b,reassess_anion_gap,reassess_anion_gap,NONE,,,
dka_moderate_basic_oss120b_r0,dka_moderate_basic,oss-120b,give_dextrose_to_iv,give_dextrose_to_iv,NONE,deviation,,
dka_moderate_basic_oss120b_r0,dka_moderate_basic,oss-120b,monitor_vital_signs,monitor_vital_signs,NONE,deviation,,
dka_moderate_basic_oss120b_r0,dka_moderate_basic,oss-120b,order_imaging_ultrasound_abdomen,order_imaging_ultrasound_abdomen,NONE,deviation,,
dka_moderate_basic_oss120b_r1,dka_moderate_basic,oss-120b,order_lab_cultures,order_lab_cultures,NONE,deviation,,
dka_moderate_basic_oss120b_r0,dka_moderate_basic,oss-120b,order_lab_hemoglobin_a1c,order_lab_hemoglobin_a1c,NONE,deviation,,
dka_moderate_basic_oss120b_r0,dka_moderate_basic,oss-120b,,,monitor_potassium_q2h,omission,,
dka_moderate_basic_oss120b_r0,dka_moderate_basic,oss-120b,order_lab_bmp,order_lab_bmp,NONE,timing,,
dka_moderate_basic_oss120b_r0,dka_moderate_basic,oss-120b,order_lab_ketones,order_lab_ketones,NONE,timing,,
dka_moderate_basic_oss120b_r0,dka_moderate_basic,oss-120b,start_iv_fluid_normal_saline,start_iv_fluid_normal_saline,NONE,timing,,
gi_bleeding_upper_basic_qwen35b_r1,gi_bleeding_upper_basic,Qwen3.5-35B,administer_iv_fluids,administer_iv_fluids,NONE,,,
gi_bleeding_upper_basic_oss120b_r0,gi_bleeding_upper_basic,oss-120b,assess_vital_signs,assess_vital_signs,assess_vital_signs,,,
gi_bleeding_upper_basic_oss120b_r1,gi_bleeding_upper_basic,oss-120b,order_imaging_ct_angiography,order_imaging_ct_angiography,NONE,,,
gi_bleeding_upper_basic_oss120b_r0,gi_bleeding_upper_basic,oss-120b,order_lab_bmp,order_lab_bmp,order_lab_bmp,,,
gi_bleeding_upper_basic_oss120b_r0,gi_bleeding_upper_basic,oss-120b,order_lab_cbc,order_lab_cbc,order_lab_cbc,,,
gi_bleeding_upper_basic_oss120b_r0,gi_bleeding_upper_basic,oss-120b,order_lab_coagulation,order_lab_coagulation,order_lab_coagulation,,,
gi_bleeding_upper_basic_oss120b_r0,gi_bleeding_upper_basic,oss-120b,order_medication_blood_transfusion,order_medication_blood_transfusion,NONE,,,
gi_bleeding_upper_basic_oss120b_r0,gi_bleeding_upper_basic,oss-120b,order_procedure_egd,order_procedure_egd,NONE,,,
gi_bleeding_upper_basic_oss120b_r1,gi_bleeding_upper_basic,oss-120b,order_transfusion_prbc,order_transfusion_prbc,NONE,,,
gi_bleeding_upper_basic_qwen35b_r0,gi_bleeding_upper_basic,Qwen3.5-35B,give_antibiotics,give_antibiotics,NONE,deviation,,
gi_bleeding_upper_basic_oss120b_r1,gi_bleeding_upper_basic,oss-120b,give_medication_iv_ppi,give_medication_iv_ppi,NONE,deviation,,
gi_bleeding_upper_basic_oss120b_r2,gi_bleeding_upper_basic,oss-120b,give_medication_iv_ppi_continuous,give_medication_iv_ppi_continuous,NONE,deviation,,
gi_bleeding_upper_basic_oss120b_r2,gi_bleeding_upper_basic,oss-120b,give_medication_octreotide,give_medication_octreotide,NONE,deviation,,
gi_bleeding_upper_basic_oss120b_r1,gi_bleeding_upper_basic,oss-120b,give_medication_oral_ppi,give_medication_oral_ppi,NONE,deviation,,
gi_bleeding_upper_basic_qwen35b_r1,gi_bleeding_upper_basic,Qwen3.5-35B,give_medication_pantoprazole,give_medication_pantoprazole,NONE,deviation,,
gi_bleeding_upper_basic_qwen35b_r2,gi_bleeding_upper_basic,Qwen3.5-35B,give_medication_pantoprazole_iv,give_medication_pantoprazole_iv,NONE,deviation,,
gi_bleeding_upper_basic_qwen35b_r0,gi_bleeding_upper_basic,Qwen3.5-35B,give_medication_proton_pump_inhibitor,give_medication_proton_pump_inhibitor,NONE,deviation,,
gi_bleeding_upper_basic_oss120b_r2,gi_bleeding_upper_basic,oss-120b,give_medication_transfusion_prbc,give_medication_transfusion_prbc,NONE,deviation,,
gi_bleeding_upper_basic_oss120b_r0,gi_bleeding_upper_basic,oss-120b,order_imaging_chest_xray,order_imaging_chest_xray,NONE,deviation,,
gi_bleeding_upper_basic_oss120b_r1,gi_bleeding_upper_basic,oss-120b,order_imaging_cta,order_imaging_cta,NONE,deviation,,
gi_bleeding_upper_basic_qwen35b_r0,gi_bleeding_upper_basic,Qwen3.5-35B,order_imaging_upper_endoscopy,order_imaging_upper_endoscopy,NONE,deviation,,
gi_bleeding_upper_basic_qwen35b_r0,gi_bleeding_upper_basic,Qwen3.5-35B,order_lab_blood_type_and_cross,order_lab_blood_type_and_cross,NONE,deviation,,
gi_bleeding_upper_basic_qwen35b_r1,gi_bleeding_upper_basic,Qwen3.5-35B,order_lab_blood_type_and_crossmatch,order_lab_blood_type_and_crossmatch,NONE,deviation,,
gi_bleeding_upper_basic_oss120b_r1,gi_bleeding_upper_basic,oss-120b,order_lab_crossmatch,order_lab_crossmatch,NONE,deviation,,
gi_bleeding_upper_basic_oss120b_r0,gi_bleeding_upper_basic,oss-120b,order_lab_h_pylori,order_lab_h_pylori,NONE,deviation,,
gi_bleeding_upper_basic_qwen35b_r1,gi_bleeding_upper_basic,Qwen3.5-35B,order_lab_h_pylori_test,order_lab_h_pylori_test,NONE,deviation,,
gi_bleeding_upper_basic_oss120b_r0,gi_bleeding_upper_basic,oss-120b,order_lab_medication_blood_transfusion,order_lab_medication_blood_transfusion,NONE,deviation,,
gi_bleeding_upper_basic_oss120b_r0,gi_bleeding_upper_basic,oss-120b,order_lab_medication_iv_ppi,order_lab_medication_iv_ppi,NONE,deviation,,
gi_bleeding_upper_basic_oss120b_r0,gi_bleeding_upper_basic,oss-120b,order_lab_medication_octreotide,order_lab_medication_octreotide,NONE,deviation,,
gi_bleeding_upper_basic_oss120b_r0,gi_bleeding_upper_basic,oss-120b,order_lab_medication_oral_ppi,order_lab_medication_oral_ppi,NONE,deviation,,
gi_bleeding_upper_basic_oss120b_r0,gi_bleeding_upper_basic,oss-120b,order_lab_medication_vasopressor,order_lab_medication_vasopressor,NONE,deviation,,
gi_bleeding_upper_basic_oss120b_r2,gi_bleeding_upper_basic,oss-120b,order_lab_procedure_endoscopy,order_lab_procedure_endoscopy,NONE,deviation,,
gi_bleeding_upper_basic_oss120b_r2,gi_bleeding_upper_basic,oss-120b,order_lab_procedure_repeat_endoscopy,order_lab_procedure_repeat_endoscopy,NONE,deviation,,
gi_bleeding_upper_basic_oss120b_r2,gi_bleeding_upper_basic,oss-120b,order_lab_repeat_hemoglobin,order_lab_repeat_hemoglobin,NONE,deviation,,
gi_bleeding_upper_basic_oss120b_r1,gi_bleeding_upper_basic,oss-120b,order_lab_transfusion_prbc,order_lab_transfusion_prbc,NONE,deviation,,
gi_bleeding_upper_basic_oss120b_r0,gi_bleeding_upper_basic,oss-120b,perform_endoscopy,perform_endoscopy,NONE,deviation,,
gi_bleeding_upper_basic_oss120b_r2,gi_bleeding_upper_basic,oss-120b,perform_procedure_endoscopy,perform_procedure_endoscopy,NONE,deviation,,
gi_bleeding_upper_basic_oss120b_r2,gi_bleeding_upper_basic,oss-120b,perform_procedure_repeat_endoscopy,perform_procedure_repeat_endoscopy,NONE,deviation,,
gi_bleeding_upper_basic_oss120b_r0,gi_bleeding_upper_basic,oss-120b,,,calculate_glasgow_blatchford_score,omission,,
gi_bleeding_upper_basic_qwen27b_r0,gi_bleeding_upper_basic,Qwen3.5-27B,,,order_lab_coagulation,omission,,
hemorrhagic_stroke_oss120b_r1,hemorrhagic_stroke,oss-120b,order_imaging_head_ct_angiography,order_imaging_head_ct_angiography,NONE,,,
hemorrhagic_stroke_oss120b_r0,hemorrhagic_stroke,oss-120b,order_imaging_head_ct_repeat,order_imaging_head_ct_repeat,NONE,,,
hemorrhagic_stroke_oss120b_r0,hemorrhagic_stroke,oss-120b,order_lab_arterial_blood_gas,order_lab_arterial_blood_gas,NONE,,,
hemorrhagic_stroke_oss120b_r2,hemorrhagic_stroke,oss-120b,order_lab_platelet,order_lab_platelet,NONE,,,
hemorrhagic_stroke_oss120b_r1,hemorrhagic_stroke,oss-120b,procedure_external_ventricular_drain,procedure_external_ventricular_drain,NONE,,,
hemorrhagic_stroke_oss120b_r1,hemorrhagic_stroke,oss-120b,admit_patient_icu,admit_patient_icu,NONE,deviation,,
hemorrhagic_stroke_oss120b_r0,hemorrhagic_stroke,oss-120b,admit_to_icu,admit_to_icu,NONE,deviation,,
hemorrhagic_stroke_qwen35b_r2,hemorrhagic_stroke,Qwen3.5-35B,assess_gcs,assess_gcs,NONE,deviation,,
hemorrhagic_stroke_oss120b_r0,hemorrhagic_stroke,oss-120b,assess_neurological_status,assess_neurological_status,NONE,deviation,,
hemorrhagic_stroke_oss120b_r1,hemorrhagic_stroke,oss-120b,give_iv_labetalol,give_iv_labetalol,NONE,deviation,,
hemorrhagic_stroke_oss120b_r1,hemorrhagic_stroke,oss-120b,give_iv_nicardipine,give_iv_nicardipine,NONE,deviation,,
hemorrhagic_stroke_qwen35b_r0,hemorrhagic_stroke,Qwen3.5-35B,give_medication_antihypertensive,give_medication_antihypertensive,NONE,deviation,,
hemorrhagic_stroke_qwen4b_r0,hemorrhagic_stroke,Qwen3-4B,give_medication_benzo,give_medication_benzo,NONE,deviation,,
hemorrhagic_stroke_oss120b_r1,hemorrhagic_stroke,oss-120b,give_medication_fresh_frozen_plasma,give_medication_fresh_frozen_plasma,NONE,deviation,,
hemorrhagic_stroke_oss120b_r1,hemorrhagic_stroke,oss-120b,give_medication_hypertonic_saline,give_medication_hypertonic_saline,NONE,deviation,,
hemorrhagic_stroke_oss120b_r0,hemorrhagic_stroke,oss-120b,give_medication_hypertonic_saline_iv,give_medication_hypertonic_saline_iv,NONE,deviation,,
hemorrhagic_stroke_oss120b_r0,hemorrhagic_stroke,oss-120b,give_medication_levetiracetam_iv,give_medication_levetiracetam_iv,NONE,deviation,,
hemorrhagic_stroke_oss120b_r0,hemorrhagic_stroke,oss-120b,give_medication_mannitol_iv,give_medication_mannitol_iv,NONE,deviation,,
hemorrhagic_stroke_oss120b_r2,hemorrhagic_stroke,oss-120b,give_medication_pcc,give_medication_pcc,NONE,deviation,,
hemorrhagic_stroke_oss120b_r0,hemorrhagic_stroke,oss-120b,give_medication_prothrombin_complex_concentrate_iv,give_medication_prothrombin_complex_concentrate_iv,NONE,deviation,,
hemorrhagic_stroke_oss120b_r1,hemorrhagic_stroke,oss-120b,give_medication_vitamin_k,give_medication_vitamin_k,NONE,deviation,,
hemorrhagic_stroke_oss120b_r2,hemorrhagic_stroke,oss-120b,order_imaging_computed_tomography_angio,order_imaging_computed_tomography_angio,NONE,deviation,,
hemorrhagic_stroke_oss120b_r0,hemorrhagic_stroke,oss-120b,order_imaging_computed_tomography_angio_head,order_imaging_computed_tomography_angio_head,NONE,deviation,,
hemorrhagic_stroke_oss120b_r0,hemorrhagic_stroke,oss-120b,order_imaging_computed_tomography_angio_head_repeat,order_imaging_computed_tomography_angio_head_repeat,NONE,deviation,,
hemorrhagic_stroke_oss120b_r0,hemorrhagic_stroke,oss-120b,order_imaging_ct_head,order_imaging_ct_head,NONE,deviation,,
hemorrhagic_stroke_qwen35b_r0,hemorrhagic_stroke,Qwen3.5-35B,order_imaging_cta_head,order_imaging_cta_head,NONE,deviation,,
hemorrhagic_stroke_oss120b_r1,hemorrhagic_stroke,oss-120b,order_imaging_head_computed_tomography_angiography,order_imaging_head_computed_tomography_angiography,NONE,deviation,,
hemorrhagic_stroke_oss120b_r0,hemorrhagic_stroke,oss-120b,order_imaging_head_computed_tomography_repeat,order_imaging_head_computed_tomography_repeat,NONE,deviation,,
hemorrhagic_stroke_qwen35b_r1,hemorrhagic_stroke,Qwen3.5-35B,order_imaging_head_computed_tomography_with_contrast,order_imaging_head_computed_tomography_with_contrast,NONE,deviation,,
hemorrhagic_stroke_qwen35b_r1,hemorrhagic_stroke,Qwen3.5-35B,order_imaging_head_computed_tomography_without_contrast,order_imaging_head_computed_tomography_without_contrast,NONE,deviation,,
hemorrhagic_stroke_oss120b_r0,hemorrhagic_stroke,oss-120b,order_imaging_mri_brain,order_imaging_mri_brain,NONE,deviation,,
hemorrhagic_stroke_oss120b_r0,hemorrhagic_stroke,oss-120b,order_lab_glucose,order_lab_glucose,NONE,deviation,,
hemorrhagic_stroke_oss120b_r2,hemorrhagic_stroke,oss-120b,order_lab_lab,order_lab_lab,NONE,deviation,,
hemorrhagic_stroke_oss120b_r0,hemorrhagic_stroke,oss-120b,order_lab_platelet_count,order_lab_platelet_count,NONE,deviation,,
hemorrhagic_stroke_oss120b_r0,hemorrhagic_stroke,oss-120b,order_lab_procedure_icp_monitor,order_lab_procedure_icp_monitor,NONE,deviation,,
hemorrhagic_stroke_oss120b_r0,hemorrhagic_stroke,oss-120b,order_lab_procedure_ventriculostomy,order_lab_procedure_ventriculostomy,NONE,deviation,,
hemorrhagic_stroke_oss120b_r1,hemorrhagic_stroke,oss-120b,order_lab_type_and_crossmatch,order_lab_type_and_crossmatch,NONE,deviation,,
hemorrhagic_stroke_oss120b_r2,hemorrhagic_stroke,oss-120b,order_type_and_crossmatch,order_type_and_crossmatch,NONE,deviation,,
hemorrhagic_stroke_oss120b_r0,hemorrhagic_stroke,oss-120b,,,activate_stroke_team,omission,,
hemorrhagic_stroke_oss120b_r0,hemorrhagic_stroke,oss-120b,,,order_stat_ct_head,omission,,
hemorrhagic_stroke_oss120b_r0,hemorrhagic_stroke,oss-120b,,,icu_admission,omission,,
hemorrhagic_stroke_oss120b_r0,hemorrhagic_stroke,oss-120b,,,reverse_anticoagulation_if_applicable,omission,,
hemorrhagic_stroke_oss120b_r0,hemorrhagic_stroke,oss-120b,,,neurosurgery_consult,omission,,
hemorrhagic_stroke_oss120b_r1,hemorrhagic_stroke,oss-120b,,,bp_reduction_target_140,omission,,
htn_emergency_basic_qwen27b_r1,htn_emergency_basic,Qwen3.5-27B,administer_iv_fluids,administer_iv_fluids,NONE,,,
htn_emergency_basic_oss120b_r0,htn_emergency_basic,oss-120b,assess_neurologic_status,assess_neurologic_status,NONE,,,
htn_emergency_basic_oss120b_r0,htn_emergency_basic,oss-120b,assess_vital_signs,assess_vital_signs,assess_vital_signs,,,
htn_emergency_basic_oss120b_r0,htn_emergency_basic,oss-120b,consult_nephrology,consult_nephrology,NONE,,,
htn_emergency_basic_oss120b_r0,htn_emergency_basic,oss-120b,order_imaging_ct_head,order_imaging_ct_head,order_imaging_ct_head,,,
htn_emergency_basic_oss120b_r0,htn_emergency_basic,oss-120b,order_lab_bmp,order_lab_bmp,order_lab_bmp,,,
htn_emergency_basic_oss120b_r0,htn_emergency_basic,oss-120b,order_lab_cbc,order_lab_cbc,order_lab_cbc,,,
htn_emergency_basic_oss120b_r0,htn_emergency_basic,oss-120b,order_lab_coagulation,order_lab_coagulation,NONE,,,
htn_emergency_basic_oss120b_r0,htn_emergency_basic,oss-120b,order_lab_eGFR,order_lab_eGFR,NONE,,,
htn_emergency_basic_qwen27b_r0,htn_emergency_basic,Qwen3.5-27B,order_lab_urinalysis,order_lab_urinalysis,order_lab_urinalysis,,,
htn_emergency_basic_oss120b_r0,htn_emergency_basic,oss-120b,assess_fundoscopic_exam,assess_fundoscopic_exam,NONE,deviation,,
htn_emergency_basic_oss120b_r2,htn_emergency_basic,oss-120b,give_fluid_isotonic_saline,give_fluid_isotonic_saline,NONE,deviation,,
htn_emergency_basic_oss120b_r0,htn_emergency_basic,oss-120b,give_iv_fluids,give_iv_fluids,NONE,deviation,,
htn_emergency_basic_oss120b_r0,htn_emergency_basic,oss-120b,give_medication_esmolol,give_medication_esmolol,NONE,deviation,,
htn_emergency_basic_oss120b_r2,htn_emergency_basic,oss-120b,give_medication_iv_labetalol,give_medication_iv_labetalol,NONE,deviation,,
htn_emergency_basic_oss120b_r2,htn_emergency_basic,oss-120b,give_medication_iv_nicardipine,give_medication_iv_nicardipine,NONE,deviation,,
htn_emergency_basic_oss120b_r2,htn_emergency_basic,oss-120b,give_medication_iv_nitroprusside,give_medication_iv_nitroprusside,NONE,deviation,,
htn_emergency_basic_oss120b_r2,htn_emergency_basic,oss-120b,monitor_hemodynamics,monitor_hemodynamics,NONE,deviation,,
htn_emergency_basic_qwen27b_r0,htn_emergency_basic,Qwen3.5-27B,monitor_neurological_status,monitor_neurological_status,NONE,deviation,,
htn_emergency_basic_qwen27b_r1,htn_emergency_basic,Qwen3.5-27B,monitor_vital_signs_continuously,monitor_vital_signs_continuously,NONE,deviation,,
htn_emergency_basic_oss120b_r2,htn_emergency_basic,oss-120b,order_ct_angiography,order_ct_angiography,NONE,deviation,,
htn_emergency_basic_oss120b_r2,htn_emergency_basic,oss-120b,order_ecg,order_ecg,NONE,deviation,,
htn_emergency_basic_qwen27b_r0,htn_emergency_basic,Qwen3.5-27B,order_imaging_computed_tomography_head_non_contrast,order_imaging_computed_tomography_head_non_contrast,NONE,deviation,,
htn_emergency_basic_qwen27b_r0,htn_emergency_basic,Qwen3.5-27B,order_lab_electrocardiogram_12_lead,order_lab_electrocardiogram_12_lead,NONE,deviation,,
htn_emergency_basic_oss120b_r0,htn_emergency_basic,oss-120b,order_lab_estimated_glomerular_filtration_rate,order_lab_estimated_glomerular_filtration_rate,NONE,deviation,,
htn_emergency_basic_qwen27b_r1,htn_emergency_basic,Qwen3.5-27B,order_lab_gcs,order_lab_gcs,NONE,deviation,,
htn_emergency_basic_qwen35b_r0,htn_emergency_basic,Qwen3.5-35B,order_lab_mg,order_lab_mg,NONE,deviation,,
htn_emergency_basic_oss120b_r1,htn_emergency_basic,oss-120b,order_lab_urine_micro,order_lab_urine_micro,NONE,deviation,,
htn_emergency_basic_oss120b_r1,htn_emergency_basic,oss-120b,place_arterial_line,place_arterial_line,NONE,deviation,,
htn_emergency_basic_qwen27b_r0,htn_emergency_basic,Qwen3.5-27B,review_computed_tomography_head_results,review_computed_tomography_head_results,NONE,deviation,,
htn_emergency_basic_qwen27b_r0,htn_emergency_basic,Qwen3.5-27B,review_electrocardiogram_results,review_electrocardiogram_results,NONE,deviation,,
htn_emergency_basic_qwen27b_r1,htn_emergency_basic,Qwen3.5-27B,review_head_computed_tomography_results,review_head_computed_tomography_results,NONE,deviation,,
htn_emergency_basic_qwen27b_r0,htn_emergency_basic,Qwen3.5-27B,review_imaging_results,review_imaging_results,NONE,deviation,,
htn_emergency_basic_oss120b_r0,htn_emergency_basic,oss-120b,,,obtain_iv_access,omission,,
htn_emergency_basic_oss120b_r1,htn_emergency_basic,oss-120b,,,order_lab_urinalysis,omission,,
htn_emergency_basic_qwen27b_r0,htn_emergency_basic,Qwen3.5-27B,,,order_imaging_ct_head,omission,,
pe_submassive_basic_qwen27b_r0,pe_submassive_basic,Qwen3.5-27B,administer_supplemental_oxygen,administer_supplemental_oxygen,NONE,,,
pe_submassive_basic_oss120b_r0,pe_submassive_basic,oss-120b,assess_vital_signs,assess_vital_signs,assess_vital_signs,,,
pe_submassive_basic_qwen27b_r1,pe_submassive_basic,Qwen3.5-27B,consult_intensive_care,consult_intensive_care,NONE,,,
pe_submassive_basic_oss120b_r0,pe_submassive_basic,oss-120b,consult_thrombosis,consult_thrombosis,NONE,,,
pe_submassive_basic_oss120b_r2,pe_submassive_basic,oss-120b,give_medication_enoxaparin,give_medication_enoxaparin,NONE,,,
pe_submassive_basic_oss120b_r1,pe_submassive_basic,oss-120b,order_imaging_ct_pulmonary_angiography,order_imaging_ct_pulmonary_angiography,order_imaging_ct_pulmonary_angiography,,,
pe_submassive_basic_oss120b_r1,pe_submassive_basic,oss-120b,order_lab_abg,order_lab_abg,NONE,,,
pe_submassive_basic_oss120b_r0,pe_submassive_basic,oss-120b,order_lab_d_dimer,order_lab_d_dimer,order_lab_d_dimer,,,
pe_submassive_basic_oss120b_r2,pe_submassive_basic,oss-120b,admit_patient,admit_patient,NONE,deviation,,
pe_submassive_basic_qwen27b_r0,pe_submassive_basic,Qwen3.5-27B,assess_clinical_status,assess_clinical_status,NONE,deviation,,
pe_submassive_basic_oss120b_r0,pe_submassive_basic,oss-120b,assess_hemodynamic_stability,assess_hemodynamic_stability,NONE,deviation,,
pe_submassive_basic_qwen27b_r2,pe_submassive_basic,Qwen3.5-27B,assess_oxygen_saturation,assess_oxygen_saturation,NONE,deviation,,
pe_submassive_basic_oss120b_r1,pe_submassive_basic,oss-120b,assess_pe_risk,assess_pe_risk,NONE,deviation,,
pe_submassive_basic_oss120b_r2,pe_submassive_basic,oss-120b,assess_pe_risk_score,assess_pe_risk_score,NONE,deviation,,
pe_submassive_basic_qwen27b_r1,pe_submassive_basic,Qwen3.5-27B,give_medication_anticoagulant,give_medication_anticoagulant,NONE,deviation,,
pe_submassive_basic_qwen35b_r0,pe_submassive_basic,Qwen3.5-35B,give_medication_anticoagulation,give_medication_anticoagulation,NONE,deviation,,
pe_submassive_basic_oss120b_r2,pe_submassive_basic,oss-120b,give_medication_morphine,give_medication_morphine,NONE,deviation,,
pe_submassive_basic_oss120b_r1,pe_submassive_basic,oss-120b,give_medication_morphine_iv,give_medication_morphine_iv,NONE,deviation,,
pe_submassive_basic_oss120b_r0,pe_submassive_basic,oss-120b,give_medication_rivaroxaban,give_medication_rivaroxaban,NONE,deviation,,
pe_submassive_basic_oss120b_r0,pe_submassive_basic,oss-120b,give_medication_unfractionated_heparin,give_medication_unfractionated_heparin,NONE,deviation,,
pe_submassive_basic_oss120b_r1,pe_submassive_basic,oss-120b,order_imaging_computed_tomography_pulmonary_angiography,order_imaging_computed_tomography_pulmonary_angiography,NONE,deviation,,
pe_submassive_basic_qwen35b_r0,pe_submassive_basic,Qwen3.5-35B,order_imaging_cta_chest,order_imaging_cta_chest,NONE,deviation,,
pe_submassive_basic_qwen27b_r0,pe_submassive_basic,Qwen3.5-27B,order_imaging_ecd,order_imaging_ecd,NONE,deviation,,
pe_submassive_basic_qwen27b_r0,pe_submassive_basic,Qwen3.5-27B,order_imaging_electrocardiogram_12_lead,order_imaging_electrocardiogram_12_lead,NONE,deviation,,
pe_submassive_basic_qwen35b_r2,pe_submassive_basic,Qwen3.5-35B,order_imaging_lower_extremity_venous_doppler,order_imaging_lower_extremity_venous_doppler,NONE,deviation,,
pe_submassive_basic_oss120b_r0,pe_submassive_basic,oss-120b,order_imaging_ultrasound,order_imaging_ultrasound,NONE,deviation,,
pe_submassive_basic_oss120b_r2,pe_submassive_basic,oss-120b,order_imaging_ultrasound_lower_extremities,order_imaging_ultrasound_lower_extremities,NONE,deviation,,
pe_submassive_basic_qwen27b_r0,pe_submassive_basic,Qwen3.5-27B,order_lab_complete_metabolic_panel,order_lab_complete_metabolic_panel,NONE,deviation,,
pe_submassive_basic_qwen4b_r0,pe_submassive_basic,Qwen3-4B,order_lab_d-dimer,order_lab_d-dimer,NONE,deviation,,
pe_submassive_basic_qwen4b_r0,pe_submassive_basic,Qwen3-4B,order_lab_high_sensitivity_troponin,order_lab_high_sensitivity_troponin,NONE,deviation,,
pe_submassive_basic_oss120b_r1,pe_submassive_basic,oss-120b,order_lab_medication_rivaroxaban_oral,order_lab_medication_rivaroxaban_oral,NONE,deviation,,
pe_submassive_basic_qwen27b_r0,pe_submassive_basic,Qwen3.5-27B,order_lab_prothrombin_time_partial_thromboplastin_time,order_lab_prothrombin_time_partial_thromboplastin_time,NONE,deviation,,
pe_submassive_basic_oss120b_r1,pe_submassive_basic,oss-120b,order_lab_ultrasound_lower_extremity,order_lab_ultrasound_lower_extremity,NONE,deviation,,
pe_submassive_basic_qwen27b_r2,pe_submassive_basic,Qwen3.5-27B,review_computed_tomography_pulmonary_angiography_results,review_computed_tomography_pulmonary_angiography_results,NONE,deviation,,
pe_submassive_basic_oss120b_r0,pe_submassive_basic,oss-120b,,,assess_wells_score,omission,,
pe_submassive_basic_oss120b_r0,pe_submassive_basic,oss-120b,,,order_imaging_ct_pulmonary_angiography,omission,,
pe_submassive_basic_oss120b_r1,pe_submassive_basic,oss-120b,,,order_lab_d_dimer,omission,,
septic_shock_basic_oss120b_r0,septic_shock_basic,oss-120b,consult_infectious_disease,consult_infectious_disease,NONE,,,
septic_shock_basic_oss120b_r0,septic_shock_basic,oss-120b,give_broad_spectrum_antibiotics,give_broad_spectrum_antibiotics,give_broad_spectrum_antibiotics,,,
septic_shock_basic_oss120b_r0,septic_shock_basic,oss-120b,give_crystalloid_30ml_kg,give_crystalloid_30ml_kg,give_crystalloid_30ml_kg,,,
septic_shock_basic_oss120b_r0,septic_shock_basic,oss-120b,order_lab_coagulation,order_lab_coagulation,NONE,,,
septic_shock_basic_oss120b_r0,septic_shock_basic,oss-120b,order_lab_fibrinogen,order_lab_fibrinogen,NONE,,,
septic_shock_basic_oss120b_r0,septic_shock_basic,oss-120b,order_lab_lactate,order_lab_lactate,order_lab_lactate,,,
septic_shock_basic_oss120b_r0,septic_shock_basic,oss-120b,reassess_perfusion,reassess_perfusion,NONE,,,
septic_shock_basic_oss120b_r0,septic_shock_basic,oss-120b,remeasure_lactate_if_elevated,remeasure_lactate_if_elevated,NONE,,,
septic_shock_basic_oss120b_r0,septic_shock_basic,oss-120b,,,start_vasopressor_if_hypotensive,omission,,
septic_shock_basic_oss120b_r0,septic_shock_basic,oss-120b,assess_infection_source,assess_infection_source,NONE,timing,,
septic_shock_basic_oss120b_r0,septic_shock_basic,oss-120b,assess_organ_dysfunction,assess_organ_dysfunction,NONE,timing,,
septic_shock_penicillin_allergy_oss120b_r0,septic_shock_penicillin_allergy,oss-120b,give_broad_spectrum_antibiotics,give_broad_spectrum_antibiotics,give_broad_spectrum_antibiotics,,,
septic_shock_penicillin_allergy_oss120b_r0,septic_shock_penicillin_allergy,oss-120b,give_crystalloid_30ml_kg,give_crystalloid_30ml_kg,give_crystalloid_30ml_kg,,,
septic_shock_penicillin_allergy_oss120b_r0,septic_shock_penicillin_allergy,oss-120b,order_imaging_chest_xray,order_imaging_chest_xray,NONE,,,
septic_shock_penicillin_allergy_oss120b_r0,septic_shock_penicillin_allergy,oss-120b,order_lab_blood_culture,order_lab_blood_culture,order_lab_blood_culture,,,
septic_shock_penicillin_allergy_oss120b_r0,septic_shock_penicillin_allergy,oss-120b,order_lab_bmp,order_lab_bmp,NONE,,,
septic_shock_penicillin_allergy_oss120b_r0,septic_shock_penicillin_allergy,oss-120b,order_lab_cbc,order_lab_cbc,NONE,,,
septic_shock_penicillin_allergy_oss120b_r0,septic_shock_penicillin_allergy,oss-120b,place_central_line,place_central_line,NONE,,,
septic_shock_penicillin_allergy_oss120b_r0,septic_shock_penicillin_allergy,oss-120b,remeasure_lactate_if_elevated,remeasure_lactate_if_elevated,NONE,,,
