rule_id,graph,guideline,node,severity,effect_type,condition,actions,clinical_question,expected_answer,evidence_cited,clinician_agrees,clinician_notes
ANA-PREGNANCY-LEFT-LATERAL-FORBIDDEN,anaphylaxis_management,WAO/EAACI Anaphylaxis Management,epinephrine_administration,HIGH,FORBIDDEN,'pregnancy' in patient.comorbidities,"position_supine_flat_in_pregnancy, give_methylergonovine_in_anaphylaxis","Clinical scenario: patient has pregnancy
Context: Supine position in pregnant anaphylaxis causes aortocaval compression; methylergonovine is a vasoconstrictive contraindication.
Question: Is it safe to position supine flat in pregnancy, give methylergonovine in anaphylaxis?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated",WAO 2024 Section 6.1; supine positioning in pregnant patients causes aortocaval compression reducing cardiac output by 30%,,
ANA-ASTHMA-SALBUTAMOL,anaphylaxis_management,WAO/EAACI Anaphylaxis Management,epinephrine_administration,HIGH,REQUIRED,'asthma' in patient.comorbidities,give_salbutamol_nebulized,"Clinical scenario: patient has asthma
Context: Asthmatic patients have increased risk of severe bronchospasm during anaphylaxis; inhaled salbutamol is adjunctive to epinephrine.
Question: Should the clinician give salbutamol nebulized?
[ ] Yes, required  [ ] No, not needed  [ ] Depends (explain)","Yes, required",WAO 2024 Section 4.5; EAACI 2024 Section 5.3,,
ANA-ASTHMA-SALBUTAMOL-FORBIDDEN,anaphylaxis_management,WAO/EAACI Anaphylaxis Management,epinephrine_administration,HIGH,FORBIDDEN,'asthma' in patient.comorbidities,"give_beta_blocker_in_asthma_anaphylaxis, give_nsaid_in_aspirin_sensitive_asthma","Clinical scenario: patient has asthma
Context: Beta-blockers worsen bronchospasm in asthmatic anaphylaxis; NSAIDs trigger aspirin-exacerbated respiratory disease.
Question: Is it safe to give beta blocker in asthma anaphylaxis, give nsaid in aspirin sensitive asthma?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated",WAO 2024 Section 4.5; beta-blockers exacerbate bronchospasm; NSAIDs trigger aspirin-exacerbated respiratory disease,,
ANA-MASTOCYTOSIS-EXTENDED-OBS,anaphylaxis_management,WAO/EAACI Anaphylaxis Management,fluid_resuscitation,HIGH,REQUIRED,'mastocytosis' in patient.comorbidities,observe_minimum_24_hours,"Clinical scenario: patient has mastocytosis
Context: Mastocytosis patients have dramatically higher risk of protracted and biphasic anaphylaxis requiring extended observation.
Question: Should the clinician observe minimum 24 hours?
[ ] Yes, required  [ ] No, not needed  [ ] Depends (explain)","Yes, required","WAO 2024 Section 6.3; Brockow K, JACI 2008",,
ANA-MASTOCYTOSIS-EXTENDED-OBS-FORBIDDEN,anaphylaxis_management,WAO/EAACI Anaphylaxis Management,fluid_resuscitation,HIGH,FORBIDDEN,'mastocytosis' in patient.comorbidities,"discharge_before_24h_in_mastocytosis, give_nsaid_in_mastocytosis","Clinical scenario: patient has mastocytosis
Context: Mastocytosis patients have dramatically higher biphasic reaction risk; NSAIDs trigger mast cell degranulation.
Question: Is it safe to discharge before 24h in mastocytosis, give nsaid in mastocytosis?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated","WAO 2024 Section 6.3; Brockow K, JACI 2008; mastocytosis patients have 30% biphasic reaction rate",,
ANA-BIPHASIC-HIGH-RISK,anaphylaxis_management,WAO/EAACI Anaphylaxis Management,monitoring_and_disposition,HIGH,REQUIRED,'severe_initial_reaction' in patient.presentation,observe_minimum_8_hours,"Clinical scenario: 'severe initial reaction' in patient.presentation
Context: Patients with severe initial reactions have 10-20% risk of biphasic anaphylaxis occurring 1-72 hours after initial resolution.
Question: Should the clinician observe minimum 8 hours?
[ ] Yes, required  [ ] No, not needed  [ ] Depends (explain)","Yes, required","WAO 2024 Section 5.2; Grunau BE, Ann Emerg Med 2015",,
ANA-BIPHASIC-HIGH-RISK-FORBIDDEN,anaphylaxis_management,WAO/EAACI Anaphylaxis Management,monitoring_and_disposition,HIGH,FORBIDDEN,'severe_initial_reaction' in patient.presentation,"discharge_before_8h_severe_anaphylaxis, discontinue_monitoring_prematurely","Clinical scenario: 'severe initial reaction' in patient.presentation
Context: Severe initial reactions have 10-20% biphasic risk; premature discharge or monitoring discontinuation is dangerous.
Question: Is it safe to discharge before 8h severe anaphylaxis, discontinue monitoring prematurely?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated","WAO 2024 Section 5.2; Grunau BE, Ann Emerg Med 2015; 10-20% biphasic rate in severe initial reactions",,
AF-SEVERE-CKD-NO-DOAC,atrial_fibrillation,AHA/ACC/HRS 2023 Atrial Fibrillation,initial_assessment,HIGH,FORBIDDEN,patient.labs.egfr < 15,"give_rivaroxaban, give_apixaban, give_edoxaban, give_dabigatran","Clinical scenario: eGFR < 15
Context: DOACs contraindicated in severe CKD (eGFR <15) due to lack of safety data.
Question: Is it safe to give rivaroxaban, give apixaban, give edoxaban, give dabigatran?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated","AHA/ACC/HRS 2023 AF Guidelines, Section 5.1.3",,
AF-ANTICOAG-REQUIRES-CHADSVASC,atrial_fibrillation,AHA/ACC/HRS 2023 Atrial Fibrillation,initial_assessment,HIGH,FORBIDDEN,True,give_anticoagulation_without_chadsvasc,"Clinical scenario: True
Context: Anticoagulation decision requires CHA2DS2-VASc assessment.
Question: Is it safe to give anticoagulation without chadsvasc?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated","AHA/ACC/HRS 2023 AF Guidelines, Section 5.1",,
AF-AMIODARONE-THYROID-VARIANT,atrial_fibrillation,AHA/ACC/HRS 2023 Atrial Fibrillation,initial_assessment,HIGH,FORBIDDEN,'graves_disease_suspected' in patient.comorbidities or 'thyrotoxicosis' in patient.comorbidities,"give_amiodarone_without_thyroid_evaluation, give_amiodarone_iv, add_amiodarone_loading, increase_amiodarone_dose","Clinical scenario: patient has graves disease suspected OR patient has thyrotoxicosis
Context: Thyroid disease is contraindication to amiodarone without evaluation.
Question: Is it safe to give amiodarone without thyroid evaluation, give amiodarone iv, add amiodarone loading, increase amiodarone dose?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated","AHA/ACC/HRS 2023; Bogazzi F, Thyroid 2012",,
AF-AMIODARONE-THYROID-CHECK,atrial_fibrillation,AHA/ACC/HRS 2023 Atrial Fibrillation,stable_af_rate_control,HIGH,FORBIDDEN,'amiodarone_use_chronic' in patient.medications,"increase_amiodarone_dose, add_amiodarone_loading, give_amiodarone_iv","Clinical scenario: patient is on amiodarone use chronic
Context: Chronic amiodarone use requires thyroid function assessment before dose changes.
Question: Is it safe to increase amiodarone dose, add amiodarone loading, give amiodarone iv?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated","AHA/ACC/HRS 2023 AF Guidelines; Bogazzi F, Thyroid 2012",,
CAP-QT-NO-FLUOROQUINOLONE,cap_pneumonia,IDSA/ATS Community-Acquired Pneumonia 2019,initial_assessment,HIGH,FORBIDDEN,'long_qt' in patient.comorbidities or 'qt_prolongation' in patient.comorbidities,"give_levofloxacin, give_moxifloxacin, give_fluoroquinolone","Clinical scenario: patient has long qt OR patient has qt prolongation
Context: Fluoroquinolones prolong QT interval, risking torsades de pointes.
Question: Is it safe to give levofloxacin, give moxifloxacin, give fluoroquinolone?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated",ATS/IDSA CAP 2019; FDA Black Box Warning,,
CAP-SEVERE-ICU-DUAL-THERAPY,cap_pneumonia,IDSA/ATS Community-Acquired Pneumonia 2019,initial_assessment,HIGH,REQUIRED,patient.vitals.sbp < 90 or 'mechanical_ventilation' in patient.procedures,"give_beta_lactam_plus_macrolide, give_beta_lactam_plus_fluoroquinolone","Clinical scenario: systolic BP < 90 OR 'mechanical ventilation' in patient.procedures
Context: Severe CAP requiring ICU needs combination antibiotic therapy.
Question: Should the clinician give beta lactam plus macrolide, give beta lactam plus fluoroquinolone?
[ ] Yes, required  [ ] No, not needed  [ ] Depends (explain)","Yes, required","ATS/IDSA CAP 2019, Section 5.1",,
CAP-MRSA-RISK-COVERAGE,cap_pneumonia,IDSA/ATS Community-Acquired Pneumonia 2019,initial_assessment,HIGH,REQUIRED,'mrsa_risk' in patient.comorbidities or 'prior_mrsa' in patient.history,"add_vancomycin, add_linezolid","Clinical scenario: patient has mrsa risk OR 'prior mrsa' in patient.history
Context: MRSA risk factors require empiric MRSA coverage.
Question: Should the clinician add vancomycin, add linezolid?
[ ] Yes, required  [ ] No, not needed  [ ] Depends (explain)","Yes, required","ATS/IDSA CAP 2019, Section 5.3",,
CAP-MRSA-RISK-COVERAGE-FORBIDDEN,cap_pneumonia,IDSA/ATS Community-Acquired Pneumonia 2019,initial_assessment,HIGH,FORBIDDEN,'mrsa_risk' in patient.comorbidities or 'prior_mrsa' in patient.history,"give_standard_empiric_without_mrsa_in_risk, omit_vancomycin_or_linezolid_in_mrsa_risk","Clinical scenario: patient has mrsa risk OR 'prior mrsa' in patient.history
Context: MRSA-risk patients (prior MRSA, cavitary infiltrate) require vancomycin or linezolid; standard empiric therapy is insufficient.
Question: Is it safe to give standard empiric without mrsa in risk, omit vancomycin or linezolid in mrsa risk?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated",ATS/IDSA CAP 2019; MRSA CAP has 30-40% mortality without appropriate coverage,,
CAP-PSEUDOMONAS-RISK-COVERAGE,cap_pneumonia,IDSA/ATS Community-Acquired Pneumonia 2019,initial_assessment,HIGH,REQUIRED,'structural_lung_disease' in patient.comorbidities or 'recent_hospitalization' in patient.history,give_antipseudomonal_beta_lactam,"Clinical scenario: patient has structural lung disease OR 'recent hospitalization' in patient.history
Context: Pseudomonas risk factors require antipseudomonal coverage.
Question: Should the clinician give antipseudomonal beta lactam?
[ ] Yes, required  [ ] No, not needed  [ ] Depends (explain)","Yes, required","ATS/IDSA CAP 2019, Section 5.2",,
CAP-PSEUDOMONAS-RISK-COVERAGE-FORBIDDEN,cap_pneumonia,IDSA/ATS Community-Acquired Pneumonia 2019,initial_assessment,HIGH,FORBIDDEN,'structural_lung_disease' in patient.comorbidities or 'recent_hospitalization' in patient.history,"give_non_antipseudomonal_in_risk, give_single_agent_for_pseudomonas_risk","Clinical scenario: patient has structural lung disease OR 'recent hospitalization' in patient.history
Context: Pseudomonas-risk patients need antipseudomonal coverage; standard CAP empiric or single-agent therapy leads to treatment failure.
Question: Is it safe to give non antipseudomonal in risk, give single agent for pseudomonas risk?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated",ATS/IDSA CAP 2019; Pseudomonas CAP requires antipseudomonal agents; standard empiric monotherapy is inadequate,,
CAP-IMMUNOCOMPROMISED-BROAD,cap_pneumonia,IDSA/ATS Community-Acquired Pneumonia 2019,initial_assessment,HIGH,FORBIDDEN,'hiv' in patient.comorbidities or 'transplant_recipient' in patient.comorbidities or 'immunosuppression' in patient.comorbidities or 'chemotherapy_recent' in patient.comorbidities,"give_standard_cap_antibiotics_only, delay_empiric_coverage","Clinical scenario: patient has hiv OR patient has transplant recipient OR patient has immunosuppression OR patient has chemotherapy recent
Context: Immunocompromised patients need broader coverage including PJP, fungal, atypical.
Question: Is it safe to give standard cap antibiotics only, delay empiric coverage?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated","ATS/IDSA CAP 2019, Section 6; IDSA Immunocompromised Host 2013",,
CAP-ASPIRATION-ANAEROBE-FORBIDDEN,cap_pneumonia,IDSA/ATS Community-Acquired Pneumonia 2019,initial_assessment,HIGH,FORBIDDEN,'aspiration_risk' in patient.comorbidities or 'dysphagia' in patient.comorbidities or 'alcoholism' in patient.comorbidities,"give_azithromycin_only_for_aspiration, omit_anaerobic_coverage_in_aspiration","Clinical scenario: patient has aspiration risk OR patient has dysphagia OR patient has alcoholism
Context: Aspiration pneumonia involves anaerobes that macrolides don't cover; omitting anaerobic coverage leads to treatment failure.
Question: Is it safe to give azithromycin only for aspiration, omit anaerobic coverage in aspiration?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated",ATS/IDSA CAP 2019; aspiration pneumonia involves polymicrobial anaerobes requiring specific coverage,,
CAP-COVID-STEROID-TIMING,cap_pneumonia,IDSA/ATS Community-Acquired Pneumonia 2019,initial_assessment,HIGH,FORBIDDEN,'covid_pneumonia' in patient.comorbidities and 'supplemental_oxygen' in patient.procedures,"give_steroid_without_oxygen_requirement, give_high_dose_steroid_early","Clinical scenario: patient has covid pneumonia AND 'supplemental oxygen' in patient.procedures
Context: Steroids in COVID-CAP only if hypoxic. Steroids without O2 need increase mortality.
Question: Is it safe to give steroid without oxygen requirement, give high dose steroid early?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated",RECOVERY Trial; WHO COVID-19 Therapeutics 2022,,
CAP-SEVERE-ICU-ADMISSION-FORBIDDEN,cap_pneumonia,IDSA/ATS Community-Acquired Pneumonia 2019,initial_assessment,HIGH,FORBIDDEN,patient.vitals.sbp < 90 or patient.vitals.respiratory_rate > 30,"treat_on_ward_if_severe_cap, delay_icu_transfer_in_severe_cap","Clinical scenario: systolic BP < 90 OR patient.vitals.respiratory rate > 30
Context: Severe CAP meeting ICU criteria (shock, respiratory failure) must not be managed on general ward; delays worsen mortality.
Question: Is it safe to treat on ward if severe cap, delay icu transfer in severe cap?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated","ATS/IDSA CAP 2019; severe CAP (PaO2/FiO2 < 250, multilobar, septic shock) requires ICU-level care",,
COPD-CO2-NARCOSIS-NO-HIGH-O2,copd_exacerbation,GOLD 2024 COPD Exacerbation Management,initial_assessment,HIGH,FORBIDDEN,patient.labs.pco2 > 60,"give_high_flow_oxygen_100pct, give_high_fio2","Clinical scenario: patient.labs.pco2 > 60
Context: High FiO2 in CO2 retainers worsens hypercapnia via Haldane effect.
Question: Is it safe to give high flow oxygen 100pct, give high fio2?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated","GOLD COPD 2024; Austin MA, BMJ 2010",,
COPD-FACIAL-TRAUMA-NO-NIV,copd_exacerbation,GOLD 2024 COPD Exacerbation Management,initial_assessment,HIGH,FORBIDDEN,'facial_trauma' in patient.comorbidities,"initiate_niv, initiate_bipap","Clinical scenario: patient has facial trauma
Context: Facial trauma prevents mask seal for NIV.
Question: Is it safe to initiate niv, initiate bipap?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated",GOLD COPD 2024; BTS NIV Guidelines,,
COPD-BB-CONTRAINDICATED,copd_exacerbation,GOLD 2024 COPD Exacerbation Management,initial_assessment,HIGH,FORBIDDEN,'severe_copd' in patient.comorbidities or 'asthma_overlap' in patient.comorbidities,"give_nonselective_beta_blocker, give_propranolol","Clinical scenario: patient has severe copd OR patient has asthma overlap
Context: Non-selective beta-blockers cause bronchospasm in COPD.
Question: Is it safe to give nonselective beta blocker, give propranolol?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated","GOLD COPD 2024; Salpeter SR, Cochrane 2005",,
COPD-COR-PULMONALE-FLUID-RESTRICT,copd_exacerbation,GOLD 2024 COPD Exacerbation Management,initial_assessment,HIGH,FORBIDDEN,'cor_pulmonale' in patient.comorbidities or 'right_heart_failure' in patient.comorbidities,"give_aggressive_iv_fluids, give_large_volume_fluid","Clinical scenario: patient has cor pulmonale OR patient has right heart failure
Context: Cor pulmonale patients are preload-sensitive; aggressive fluids cause RV failure.
Question: Is it safe to give aggressive iv fluids, give large volume fluid?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated",GOLD COPD 2024; AHA HF Guidelines 2022,,
COPD-CHF-OVERLAP-NO-BB-INCREASE,copd_exacerbation,GOLD 2024 COPD Exacerbation Management,initial_assessment,HIGH,FORBIDDEN,'heart_failure' in patient.comorbidities or 'chf' in str(patient.comorbidities),"increase_beta_blocker, give_high_dose_beta_blocker","Clinical scenario: patient has heart failure OR 'chf' in str(patient.comorbidities)
Context: COPD-CHF overlap: do not increase beta-blocker during acute exacerbation.
Question: Is it safe to increase beta blocker, give high dose beta blocker?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated","GOLD COPD 2024; Bhatt SP, NEJM 2023",,
COPD-AKI-STEROID-CAUTION,copd_exacerbation,GOLD 2024 COPD Exacerbation Management,initial_assessment,HIGH,FORBIDDEN,'aki' in patient.comorbidities or 'ckd_stage_4' in patient.comorbidities,"give_high_dose_methylprednisolone, give_nsaid","Clinical scenario: patient has aki OR patient has ckd stage 4
Context: AKI/CKD patients need steroid dose adjustment and NSAID avoidance.
Question: Is it safe to give high dose methylprednisolone, give nsaid?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated",GOLD COPD 2024; KDIGO AKI 2012,,
GIB-HEMODYNAMIC-INSTABILITY-RESUSCITATE-FORBIDDEN,gi_bleeding,ACG 2021 GI Bleeding Management,initial_assessment,HIGH,FORBIDDEN,patient.vitals.sbp < 90 or patient.vitals.heart_rate > 120,"delay_resuscitation_for_endoscopy_in_gi_bleed, give_oral_fluids_only_in_gi_hemorrhagic_shock","Clinical scenario: systolic BP < 90 OR patient.vitals.heart rate > 120
Context: Hemodynamic resuscitation must precede endoscopy in unstable GI bleeding; oral fluids are insufficient for hemorrhagic shock.
Question: Is it safe to delay resuscitation for endoscopy in gi bleed, give oral fluids only in gi hemorrhagic shock?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated",ACG GI Bleeding 2023; hemodynamic resuscitation takes priority over endoscopy in unstable patients,,
GIB-ANTICOAG-REVERSAL,gi_bleeding,ACG 2021 GI Bleeding Management,initial_assessment,HIGH,REQUIRED,'warfarin' in patient.medications and patient.labs.inr > 2.5,"give_pcc, give_vitamin_k","Clinical scenario: patient is on warfarin AND INR > 2.5
Context: Supratherapeutic INR with active bleeding requires urgent reversal.
Question: Should the clinician give pcc, give vitamin k?
[ ] Yes, required  [ ] No, not needed  [ ] Depends (explain)","Yes, required",ACG GI Bleeding 2023; AGA 2020,,
GIB-VARICEAL-OCTREOTIDE,gi_bleeding,ACG 2021 GI Bleeding Management,initial_assessment,HIGH,REQUIRED,'variceal_bleed' in patient.presentation,"give_octreotide, give_prophylactic_antibiotics","Clinical scenario: 'variceal bleed' in patient.presentation
Context: Variceal bleeding requires octreotide and prophylactic antibiotics.
Question: Should the clinician give octreotide, give prophylactic antibiotics?
[ ] Yes, required  [ ] No, not needed  [ ] Depends (explain)","Yes, required",Baveno VII 2022; ACG GI Bleeding 2023,,
GIB-PLATELET-TRANSFUSE,gi_bleeding,ACG 2021 GI Bleeding Management,initial_assessment,HIGH,REQUIRED,patient.labs.platelets < 50,transfuse_platelets,"Clinical scenario: platelet count < 50
Context: Platelets <50k with active bleeding require transfusion before endoscopy.
Question: Should the clinician transfuse platelets?
[ ] Yes, required  [ ] No, not needed  [ ] Depends (explain)","Yes, required",ACG GI Bleeding 2023,,
GIB-PLATELET-TRANSFUSE-FORBIDDEN,gi_bleeding,ACG 2021 GI Bleeding Management,initial_assessment,HIGH,FORBIDDEN,patient.labs.platelets < 50,"delay_platelet_transfusion_in_active_bleed, give_aspirin_in_severe_thrombocytopenia","Clinical scenario: platelet count < 50
Context: Active GI bleeding with thrombocytopenia requires platelet transfusion; aspirin in this setting worsens hemorrhage.
Question: Is it safe to delay platelet transfusion in active bleed, give aspirin in severe thrombocytopenia?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated",ACG GI Bleeding 2023; platelet count < 50k with active bleeding requires transfusion; antiplatelet agents worsen bleeding,,
GIB-NSAID-PPI-FAILURE,gi_bleeding,ACG 2021 GI Bleeding Management,initial_assessment,HIGH,FORBIDDEN,'nsaid_use' in patient.medications and 'ppi_failure' in patient.history,"continue_nsaid, give_nsaid, restart_nsaid_without_ppi","Clinical scenario: patient is on nsaid use AND 'ppi failure' in patient.history
Context: NSAID-associated GI bleed despite PPI: NSAID must be discontinued.
Question: Is it safe to continue nsaid, give nsaid, restart nsaid without ppi?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated","ACG GI Bleeding 2023; Lanza FL, Am J Gastroenterol 2009",,
ASTHMA-INITIAL-NO-MUCOLYTICS,gina_asthma_exacerbation,GINA Asthma Exacerbation Management,initial_assessment,HIGH,FORBIDDEN,"patient.vitals.get('spo2', 100) < 92",give_mucolytics,"Clinical scenario: patient.vitals.get('spo2', 100) < 92
Context: Converted from unconditional: mucolytics are harmful in acute asthma with hypoxia (SpO2 <92%); may worsen airway obstruction and trigger bronchospasm
Question: Is it safe to give mucolytics?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated",GINA 2024 Section 4.3; mucolytics may worsen bronchospasm in acute exacerbations,,
ASTHMA-INITIAL-NO-MUCOLYTICS-SPECIFIC,gina_asthma_exacerbation,GINA Asthma Exacerbation Management,initial_assessment,HIGH,FORBIDDEN,"patient.vitals.get('spo2', 100) < 92","give_mucolytics_in_hypoxic_asthma, give_acetylcysteine_nebulized_in_acute_asthma","Clinical scenario: patient.vitals.get('spo2', 100) < 92
Context: Nebulized mucolytics like acetylcysteine trigger bronchospasm in acute asthma exacerbation, particularly dangerous with hypoxia.
Question: Is it safe to give mucolytics in hypoxic asthma, give acetylcysteine nebulized in acute asthma?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated",GINA 2024 Section 4.3; mucolytics worsen bronchospasm in acute exacerbation especially with hypoxia,,
ASTHMA-MILD-NO-PHYSIO-SPECIFIC,gina_asthma_exacerbation,GINA Asthma Exacerbation Management,initial_assessment,HIGH,FORBIDDEN,"'mild_exacerbation' in patient.comorbidities or patient.vitals.get('spo2', 100) >= 92","give_chest_physiotherapy_in_acute_asthma, perform_percussion_drainage_in_bronchospasm","Clinical scenario: patient has mild exacerbation OR patient.vitals.get('spo2', 100) >= 92
Context: Chest physiotherapy/percussion in acute asthma increases oxygen demand and may trigger further bronchospasm.
Question: Is it safe to give chest physiotherapy in acute asthma, perform percussion drainage in bronchospasm?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated",GINA 2024 Section 4.3; chest physiotherapy increases oxygen demand and may worsen bronchospasm in acute asthma,,
ASTHMA-NO-THEOPHYLLINE-IN-ACUTE-SPECIFIC,gina_asthma_exacerbation,GINA Asthma Exacerbation Management,initial_assessment,HIGH,FORBIDDEN,'acute_exacerbation' in patient.comorbidities,"give_iv_theophylline_in_acute_asthma, give_aminophylline_in_acute_exacerbation","Clinical scenario: patient has acute exacerbation
Context: IV theophylline/aminophylline in acute asthma has narrow therapeutic index with seizure and arrhythmia risk.
Question: Is it safe to give iv theophylline in acute asthma, give aminophylline in acute exacerbation?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated",GINA 2024 Section 4.3; theophylline/aminophylline not recommended in acute asthma due to narrow therapeutic index and toxicity,,
ASTHMA-MILD-NO-MUCOLYTICS,gina_asthma_exacerbation,GINA Asthma Exacerbation Management,mild_moderate_treatment,HIGH,FORBIDDEN,True,give_mucolytics,"Clinical scenario: True
Context: Converted from unconditional: mucolytics may worsen cough and airway obstruction during acute exacerbation
Question: Is it safe to give mucolytics?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated",GINA 2024 Section 4.3; mucolytics not recommended in acute asthma exacerbations,,
ASTHMA-MILD-NO-CHEST-PHYSIO,gina_asthma_exacerbation,GINA Asthma Exacerbation Management,mild_moderate_treatment,HIGH,FORBIDDEN,True,give_chest_physiotherapy,"Clinical scenario: True
Context: Converted from unconditional: chest physiotherapy can worsen bronchospasm and increase oxygen demand during acute exacerbation
Question: Is it safe to give chest physiotherapy?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated",GINA 2024 Section 4.3; chest physiotherapy not recommended in acute asthma,,
ASTHMA-STEROID-DEPENDENT-STRESS-DOSE,gina_asthma_exacerbation,GINA Asthma Exacerbation Management,mild_moderate_treatment,HIGH,REQUIRED,'chronic_steroid_use' in patient.medications or 'oral_corticosteroid_dependent' in patient.comorbidities,give_stress_dose_steroids,"Clinical scenario: patient is on chronic steroid use OR patient has oral corticosteroid dependent
Context: Patients on chronic oral corticosteroids have adrenal suppression and require stress-dose hydrocortisone (100 mg IV) during acute illness.
Question: Should the clinician give stress dose steroids?
[ ] Yes, required  [ ] No, not needed  [ ] Depends (explain)","Yes, required","GINA 2024 Section 3.5; Chrousos GP, NEJM 1995",,
ASTHMA-STEROID-DEPENDENT-STRESS-DOSE-FORBIDDEN,gina_asthma_exacerbation,GINA Asthma Exacerbation Management,mild_moderate_treatment,HIGH,FORBIDDEN,'chronic_steroid_use' in patient.medications or 'oral_corticosteroid_dependent' in patient.comorbidities,"withhold_stress_dose_steroid_in_dependent, abruptly_stop_chronic_steroid_in_exacerbation","Clinical scenario: patient is on chronic steroid use OR patient has oral corticosteroid dependent
Context: Steroid-dependent asthma patients have HPA axis suppression; stress-dose steroids are mandatory, abrupt withdrawal causes crisis.
Question: Is it safe to withhold stress dose steroid in dependent, abruptly stop chronic steroid in exacerbation?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated",GINA 2024; steroid-dependent patients have adrenal suppression; abrupt withdrawal causes adrenal crisis,,
ASTHMA-SEVERE-NO-MUCOLYTICS,gina_asthma_exacerbation,GINA Asthma Exacerbation Management,severe_treatment,HIGH,FORBIDDEN,"patient.vitals.get('spo2', 100) < 92",give_mucolytics,"Clinical scenario: patient.vitals.get('spo2', 100) < 92
Context: Converted from unconditional: mucolytics are harmful in severe asthma with hypoxia (SpO2 <92%); worsen airway obstruction
Question: Is it safe to give mucolytics?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated",GINA 2024 Section 4.3; mucolytics contraindicated in severe asthma with hypoxia,,
ASTHMA-SEVERE-NO-CHEST-PHYSIO,gina_asthma_exacerbation,GINA Asthma Exacerbation Management,severe_treatment,HIGH,FORBIDDEN,"patient.vitals.get('spo2', 100) < 92",give_chest_physiotherapy,"Clinical scenario: patient.vitals.get('spo2', 100) < 92
Context: Converted from unconditional: chest physiotherapy worsens bronchospasm and increases oxygen demand in severe exacerbation with hypoxia
Question: Is it safe to give chest physiotherapy?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated",GINA 2024 Section 4.3; chest physiotherapy contraindicated in severe asthma,,
ASTHMA-SEVERE-NO-THEOPHYLLINE,gina_asthma_exacerbation,GINA Asthma Exacerbation Management,severe_treatment,HIGH,FORBIDDEN,True,give_theophylline_in_acute,"Clinical scenario: True
Context: Converted from unconditional: theophylline/aminophylline has narrow therapeutic index and adds no benefit over inhaled bronchodilators in acute exacerbation
Question: Is it safe to give theophylline in acute?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated",GINA 2024 Section 4.3; theophylline not recommended in acute asthma due to toxicity risk,,
